# %ECSV 0.9
# ---
# datatype:
# - {name: wav, datatype: float32}
# - {name: eff, datatype: float64}
# - {name: eff_unc, datatype: float64}
# meta: !!omap
# - {Filter: GG400}
# - {cwav: '5000'}
# - {Grating: 1200G}
# schema: astropy-2.0
wav eff eff_unc
4000.100 0.01339 0.00087
4002.410 0.01348 0.00087
4004.720 0.01357 0.00087
4007.030 0.01366 0.00087
4009.340 0.01375 0.00087
4011.980 0.01385 0.00087
4014.290 0.01394 0.00087
4016.600 0.01404 0.00087
4018.910 0.01413 0.00087
4021.220 0.01422 0.00087
4023.530 0.01431 0.00087
4025.840 0.01440 0.00087
4028.150 0.01450 0.00087
4030.460 0.01459 0.00087
4033.100 0.01469 0.00087
4035.410 0.01479 0.00087
4037.720 0.01488 0.00087
4040.030 0.01498 0.00087
4042.340 0.01507 0.00087
4044.650 0.01517 0.00087
4046.960 0.01526 0.00087
4049.270 0.01536 0.00087
4051.580 0.01545 0.00088
4054.220 0.01556 0.00088
4056.530 0.01566 0.00088
4058.840 0.01575 0.00088
4061.150 0.01585 0.00088
4063.460 0.01595 0.00088
4065.770 0.01605 0.00088
4068.080 0.01614 0.00088
4070.390 0.01624 0.00088
4073.030 0.01635 0.00089
4075.340 0.01645 0.00089
4077.650 0.01655 0.00089
4079.960 0.01665 0.00089
4082.270 0.01675 0.00089
4084.580 0.01685 0.00089
4086.890 0.01695 0.00089
4089.200 0.01705 0.00090
4091.510 0.01715 0.00090
4094.150 0.01727 0.00090
4096.460 0.01737 0.00090
4098.770 0.01747 0.00090
4101.080 0.01757 0.00090
4103.390 0.01768 0.00091
4105.700 0.01778 0.00091
4108.010 0.01788 0.00091
4110.320 0.01799 0.00091
4112.630 0.01809 0.00091
4115.270 0.01821 0.00092
4117.580 0.01831 0.00092
4119.890 0.01842 0.00092
4122.200 0.01852 0.00092
4124.510 0.01863 0.00092
4126.820 0.01873 0.00093
4129.130 0.01884 0.00093
4131.440 0.01894 0.00093
4133.750 0.01905 0.00093
4136.390 0.01917 0.00094
4138.700 0.01928 0.00094
4141.010 0.01939 0.00094
4143.320 0.01949 0.00094
4145.630 0.01960 0.00095
4147.940 0.01971 0.00095
4150.250 0.01982 0.00095
4152.560 0.01993 0.00095
4154.870 0.02004 0.00096
4157.510 0.02016 0.00096
4159.820 0.02027 0.00096
4162.130 0.02038 0.00096
4164.440 0.02049 0.00097
4166.750 0.02060 0.00097
4169.060 0.02071 0.00097
4171.370 0.02083 0.00097
4173.680 0.02094 0.00098
4175.990 0.02105 0.00098
4178.630 0.02118 0.00098
4180.940 0.02129 0.00099
4183.250 0.02140 0.00099
4185.560 0.02152 0.00099
4187.870 0.02163 0.00099
4190.180 0.02174 0.00100
4192.490 0.02186 0.00100
4194.800 0.02197 0.00100
4197.110 0.02209 0.00101
4199.750 0.02222 0.00101
4202.060 0.02233 0.00101
4204.370 0.02245 0.00102
4206.680 0.02256 0.00102
4208.990 0.02268 0.00102
4211.300 0.02280 0.00102
4213.610 0.02291 0.00103
4215.920 0.02303 0.00103
4218.560 0.02317 0.00103
4220.870 0.02328 0.00104
4223.180 0.02340 0.00104
4225.490 0.02352 0.00104
4227.800 0.02364 0.00105
4230.110 0.02376 0.00105
4232.420 0.02388 0.00105
4234.730 0.02400 0.00106
4237.040 0.02412 0.00106
4239.680 0.02425 0.00106
4241.990 0.02437 0.00107
4244.300 0.02449 0.00107
4246.610 0.02462 0.00107
4248.920 0.02474 0.00108
4251.230 0.02486 0.00108
4253.540 0.02498 0.00108
4255.850 0.02510 0.00108
4258.160 0.02523 0.00109
4260.800 0.02537 0.00109
4263.110 0.02549 0.00110
4265.420 0.02561 0.00110
4267.730 0.02574 0.00110
4270.040 0.02586 0.00110
4272.350 0.02599 0.00111
4274.660 0.02611 0.00111
4276.970 0.02624 0.00111
