# %ECSV 0.9
# ---
# datatype:
# - {name: wav, datatype: float32}
# - {name: eff, datatype: float64}
# - {name: eff_unc, datatype: float64}
# meta: !!omap
# - {Filter: GG400}
# - {cwav: '5000'}
# - {Grating: 1200B}
# schema: astropy-2.0
wav eff eff_unc
4000.100 0.04862 0.00084
4002.410 0.04909 0.00083
4004.720 0.04956 0.00082
4007.030 0.05003 0.00081
4009.340 0.05050 0.00080
4011.980 0.05103 0.00079
4014.290 0.05150 0.00078
4016.600 0.05196 0.00077
4018.910 0.05243 0.00076
4021.220 0.05289 0.00075
4023.530 0.05335 0.00074
4025.840 0.05381 0.00074
4028.150 0.05427 0.00073
4030.460 0.05473 0.00072
4033.100 0.05526 0.00071
4035.410 0.05571 0.00070
4037.720 0.05617 0.00069
4040.030 0.05662 0.00068
4042.340 0.05708 0.00067
4044.650 0.05753 0.00067
4046.960 0.05798 0.00066
4049.270 0.05843 0.00065
4051.580 0.05888 0.00064
4054.220 0.05939 0.00063
4056.530 0.05983 0.00062
4058.840 0.06028 0.00062
4061.150 0.06072 0.00061
4063.460 0.06117 0.00060
4065.770 0.06161 0.00059
4068.080 0.06205 0.00059
4070.390 0.06249 0.00058
4073.030 0.06299 0.00057
4075.340 0.06343 0.00056
4077.650 0.06387 0.00055
4079.960 0.06430 0.00055
4082.270 0.06474 0.00054
4084.580 0.06517 0.00053
4086.890 0.06560 0.00052
4089.200 0.06603 0.00052
4091.510 0.06646 0.00051
4094.150 0.06695 0.00050
4096.460 0.06738 0.00049
4098.770 0.06781 0.00049
4101.080 0.06823 0.00048
4103.390 0.06866 0.00047
4105.700 0.06908 0.00047
4108.010 0.06951 0.00046
4110.320 0.06993 0.00045
4112.630 0.07035 0.00045
4115.270 0.07083 0.00044
4117.580 0.07124 0.00043
4119.890 0.07166 0.00042
4122.200 0.07208 0.00042
4124.510 0.07249 0.00041
4126.820 0.07291 0.00040
4129.130 0.07332 0.00040
4131.440 0.07373 0.00039
4133.750 0.07414 0.00039
4136.390 0.07461 0.00038
4138.700 0.07502 0.00037
4141.010 0.07543 0.00037
4143.320 0.07583 0.00036
4145.630 0.07624 0.00035
4147.940 0.07664 0.00035
4150.250 0.07705 0.00034
4152.560 0.07745 0.00034
4154.870 0.07785 0.00033
4157.510 0.07831 0.00032
4159.820 0.07871 0.00032
4162.130 0.07911 0.00031
4164.440 0.07950 0.00031
4166.750 0.07990 0.00030
4169.060 0.08030 0.00029
4171.370 0.08069 0.00029
4173.680 0.08108 0.00028
4175.990 0.08148 0.00028
4178.630 0.08192 0.00027
4180.940 0.08231 0.00027
4183.250 0.08270 0.00026
4185.560 0.08309 0.00025
4187.870 0.08348 0.00025
4190.180 0.08386 0.00024
4192.490 0.08425 0.00024
4194.800 0.08463 0.00023
4197.110 0.08501 0.00023
4199.750 0.08545 0.00022
4202.060 0.08583 0.00022
4204.370 0.08621 0.00021
4206.680 0.08659 0.00021
4208.990 0.08697 0.00020
4211.300 0.08734 0.00020
4213.610 0.08772 0.00019
4215.920 0.08809 0.00019
4218.560 0.08852 0.00018
4220.870 0.08889 0.00018
4223.180 0.08927 0.00017
4225.490 0.08964 0.00017
4227.800 0.09001 0.00016
4230.110 0.09037 0.00016
4232.420 0.09074 0.00016
4234.730 0.09111 0.00015
4237.040 0.09147 0.00015
4239.680 0.09189 0.00014
4241.990 0.09226 0.00014
4244.300 0.09262 0.00013
4246.610 0.09298 0.00013
4248.920 0.09334 0.00013
4251.230 0.09370 0.00012
4253.540 0.09406 0.00012
4255.850 0.09442 0.00011
4258.160 0.09477 0.00011
4260.800 0.09518 0.00010
4263.110 0.09554 0.00010
4265.420 0.09589 0.00010
4267.730 0.09624 0.00009
4270.040 0.09659 0.00009
4272.350 0.09694 0.00009
4274.660 0.09729 0.00008
4276.970 0.09764 0.00008
4279.280 0.09799 0.00007
4281.920 0.09839 0.00007
4284.230 0.09873 0.00007
4286.540 0.09908 0.00006
4288.850 0.09942 0.00006
4291.160 0.09977 0.00006
4293.470 0.10011 0.00005
4295.780 0.10045 0.00005
4298.090 0.10079 0.00005
4300.400 0.10113 0.00004
4303.040 0.10152 0.00004
4305.350 0.10185 0.00004
4307.660 0.10219 0.00003
4309.970 0.10253 0.00003
4312.280 0.10286 0.00003
4314.590 0.10319 0.00002
4316.900 0.10353 0.00002
4319.210 0.10386 0.00002
4321.520 0.10419 0.00001
4324.160 0.10457 0.00001
4326.470 0.10490 0.00001
4328.780 0.10522 0.00001
4331.090 0.10555 0.00000
4333.400 0.10588 0.00000
4335.710 0.10620 0.00000
4338.020 0.10653 0.00001
4340.330 0.10685 0.00001
4342.640 0.10717 0.00001
4345.280 0.10754 0.00001
4347.590 0.10786 0.00002
4349.900 0.10818 0.00002
4352.210 0.10850 0.00002
4354.520 0.10881 0.00002
4356.830 0.10913 0.00003
4359.140 0.10945 0.00003
4361.450 0.10976 0.00003
4364.090 0.11012 0.00003
4366.400 0.11043 0.00004
4368.710 0.11075 0.00004
4371.020 0.11106 0.00004
4373.330 0.11137 0.00004
4375.640 0.11168 0.00004
4377.950 0.11199 0.00005
4380.260 0.11229 0.00005
4382.570 0.11260 0.00005
4385.210 0.11295 0.00005
4387.520 0.11325 0.00005
4389.830 0.11356 0.00006
4392.140 0.11386 0.00006
4394.450 0.11416 0.00006
4396.760 0.11446 0.00006
4399.070 0.11476 0.00006
4401.380 0.11506 0.00007
4403.690 0.11536 0.00007
4406.330 0.11570 0.00007
4408.640 0.11600 0.00007
4410.950 0.11629 0.00007
4413.260 0.11659 0.00007
4415.570 0.11688 0.00008
4417.880 0.11718 0.00008
4420.190 0.11747 0.00008
4422.500 0.11776 0.00008
4424.810 0.11805 0.00008
4427.450 0.11838 0.00008
4429.760 0.11867 0.00008
4432.070 0.11896 0.00009
4434.380 0.11925 0.00009
4436.690 0.11953 0.00009
4439.000 0.11982 0.00009
4441.310 0.12010 0.00009
4443.620 0.12038 0.00009
4445.930 0.12067 0.00009
4448.570 0.12099 0.00010
4450.880 0.12127 0.00010
4453.190 0.12155 0.00010
4455.500 0.12183 0.00010
4457.810 0.12211 0.00010
4460.120 0.12238 0.00010
4462.430 0.12266 0.00010
4464.740 0.12294 0.00010
4467.050 0.12321 0.00010
4469.690 0.12352 0.00010
4472.000 0.12380 0.00010
4474.310 0.12407 0.00011
4476.620 0.12434 0.00011
4478.930 0.12461 0.00011
4481.240 0.12488 0.00011
4483.550 0.12515 0.00011
4485.860 0.12542 0.00011
4488.500 0.12572 0.00011
4490.810 0.12599 0.00011
4493.120 0.12625 0.00011
4495.430 0.12652 0.00011
4497.740 0.12678 0.00011
4500.050 0.12705 0.00011
4502.360 0.12731 0.00011
4504.670 0.12757 0.00011
4506.980 0.12783 0.00011
4509.620 0.12813 0.00011
4511.930 0.12838 0.00012
4514.240 0.12864 0.00012
4516.550 0.12890 0.00012
4518.860 0.12916 0.00012
4521.170 0.12941 0.00012
4523.480 0.12967 0.00012
4525.790 0.12992 0.00012
4528.100 0.13017 0.00012
4530.740 0.13046 0.00012
4533.050 0.13071 0.00012
4535.360 0.13096 0.00012
4537.670 0.13121 0.00012
4539.980 0.13146 0.00012
4542.290 0.13171 0.00012
4544.600 0.13196 0.00012
4546.910 0.13220 0.00012
4549.220 0.13245 0.00012
4551.860 0.13273 0.00012
4554.170 0.13297 0.00012
4556.480 0.13321 0.00012
4558.790 0.13346 0.00012
4561.100 0.13370 0.00012
4563.410 0.13394 0.00012
4565.720 0.13418 0.00012
4568.030 0.13442 0.00012
4570.340 0.13466 0.00012
4572.980 0.13493 0.00012
4575.290 0.13516 0.00012
4577.600 0.13540 0.00012
4579.910 0.13564 0.00012
4582.220 0.13587 0.00011
4584.530 0.13610 0.00011
4586.840 0.13634 0.00011
4589.150 0.13657 0.00011
4591.460 0.13680 0.00011
4594.100 0.13706 0.00011
4596.410 0.13729 0.00011
4598.720 0.13752 0.00011
4601.030 0.13775 0.00011
4603.340 0.13798 0.00011
4605.650 0.13820 0.00011
4607.960 0.13843 0.00011
4610.270 0.13865 0.00011
4612.580 0.13888 0.00011
4615.220 0.13913 0.00011
4617.530 0.13935 0.00011
4619.840 0.13958 0.00011
4622.150 0.13980 0.00011
4624.460 0.14002 0.00010
4626.770 0.14024 0.00010
4629.080 0.14046 0.00010
4631.390 0.14067 0.00010
4634.030 0.14092 0.00010
4636.340 0.14114 0.00010
4638.650 0.14135 0.00010
4640.960 0.14157 0.00010
4643.270 0.14178 0.00010
4645.580 0.14200 0.00010
4647.890 0.14221 0.00010
4650.200 0.14241 0.00010
4652.510 0.14261 0.00009
4655.150 0.14284 0.00009
4657.460 0.14304 0.00009
4659.770 0.14324 0.00009
4662.080 0.14344 0.00009
4664.390 0.14364 0.00009
4666.700 0.14384 0.00009
4669.010 0.14404 0.00009
4671.320 0.14424 0.00008
4673.630 0.14444 0.00008
4676.270 0.14467 0.00008
4678.580 0.14487 0.00008
4680.890 0.14507 0.00008
4683.200 0.14527 0.00008
4685.510 0.14547 0.00008
4687.820 0.14567 0.00008
4690.130 0.14587 0.00007
4692.440 0.14607 0.00007
4694.750 0.14627 0.00007
4697.390 0.14650 0.00007
4699.700 0.14670 0.00007
4702.010 0.14690 0.00007
4704.320 0.14710 0.00007
4706.630 0.14730 0.00007
4708.940 0.14750 0.00006
4711.250 0.14770 0.00006
4713.560 0.14790 0.00006
4715.870 0.14810 0.00006
4718.510 0.14833 0.00006
4720.820 0.14853 0.00006
4723.130 0.14873 0.00006
4725.440 0.14893 0.00006
4727.750 0.14912 0.00005
4730.060 0.14930 0.00005
4732.370 0.14949 0.00005
4734.680 0.14968 0.00005
4736.990 0.14986 0.00005
4739.630 0.15007 0.00005
4741.940 0.15025 0.00005
4744.250 0.15044 0.00004
4746.560 0.15062 0.00004
4748.870 0.15080 0.00004
4751.180 0.15098 0.00004
4753.490 0.15116 0.00004
4755.800 0.15134 0.00004
4758.110 0.15152 0.00003
4760.750 0.15172 0.00003
4763.060 0.15190 0.00003
4765.370 0.15208 0.00003
4767.680 0.15225 0.00003
4769.990 0.15243 0.00003
4772.300 0.15260 0.00002
4774.610 0.15278 0.00002
4776.920 0.15295 0.00002
4779.560 0.15315 0.00002
4781.870 0.15332 0.00002
4784.180 0.15349 0.00002
4786.490 0.15366 0.00001
4788.800 0.15383 0.00001
4791.110 0.15400 0.00001
4793.420 0.15417 0.00001
4795.730 0.15434 0.00001
4798.040 0.15451 0.00000
4800.680 0.15470 0.00000
4802.990 0.15486 0.00000
4805.300 0.15503 0.00000
4807.610 0.15519 0.00000
4809.920 0.15536 0.00000
4812.230 0.15552 0.00001
4814.540 0.15568 0.00001
4816.850 0.15584 0.00001
4819.160 0.15601 0.00001
4821.800 0.15619 0.00001
4824.110 0.15635 0.00002
4826.420 0.15650 0.00002
4828.730 0.15664 0.00002
4831.040 0.15679 0.00002
4833.350 0.15693 0.00002
4835.660 0.15708 0.00003
4837.970 0.15722 0.00003
4840.280 0.15737 0.00003
4842.920 0.15753 0.00003
4845.230 0.15768 0.00003
4847.540 0.15782 0.00004
4849.850 0.15797 0.00004
4852.160 0.15811 0.00004
4854.470 0.15826 0.00004
4856.780 0.15840 0.00004
4859.090 0.15855 0.00005
4861.400 0.15870 0.00005
4864.040 0.15886 0.00005
4866.350 0.15901 0.00005
4868.660 0.15915 0.00006
4870.970 0.15930 0.00006
4873.280 0.15944 0.00006
4875.590 0.15959 0.00006
4877.900 0.15973 0.00006
4880.210 0.15988 0.00007
4882.520 0.16002 0.00007
4885.160 0.16019 0.00007
4887.470 0.16034 0.00007
4889.780 0.16048 0.00007
4892.090 0.16063 0.00008
4894.400 0.16077 0.00008
4896.710 0.16092 0.00008
4899.020 0.16106 0.00008
4901.330 0.16121 0.00008
4903.970 0.16137 0.00009
4906.280 0.16152 0.00009
4908.590 0.16166 0.00009
4910.900 0.16181 0.00009
4913.210 0.16195 0.00009
4915.520 0.16210 0.00010
4917.830 0.16224 0.00010
4920.140 0.16239 0.00010
4922.450 0.16254 0.00010
4925.090 0.16270 0.00010
4927.400 0.16285 0.00011
4929.710 0.16299 0.00011
4932.020 0.16314 0.00011
4934.330 0.16327 0.00011
4936.640 0.16340 0.00012
4938.950 0.16353 0.00012
4941.260 0.16366 0.00012
4943.570 0.16379 0.00012
4946.210 0.16393 0.00012
4948.520 0.16406 0.00013
4950.830 0.16419 0.00013
4953.140 0.16431 0.00013
4955.450 0.16444 0.00013
4957.760 0.16457 0.00013
4960.070 0.16469 0.00014
4962.380 0.16481 0.00014
4964.690 0.16494 0.00014
4967.330 0.16508 0.00014
4969.640 0.16520 0.00015
4971.950 0.16532 0.00015
4974.260 0.16544 0.00015
4976.570 0.16557 0.00015
4978.880 0.16569 0.00015
4981.190 0.16580 0.00016
4983.500 0.16592 0.00016
4985.810 0.16604 0.00016
4988.450 0.16618 0.00016
4990.760 0.16629 0.00016
4993.070 0.16641 0.00017
4995.380 0.16653 0.00017
5005.280 0.16702 0.00018
5007.590 0.16713 0.00018
5009.900 0.16725 0.00018
5012.210 0.16736 0.00018
5014.520 0.16747 0.00019
5017.160 0.16760 0.00019
5019.470 0.16771 0.00019
5021.780 0.16782 0.00019
5024.090 0.16793 0.00020
5026.400 0.16804 0.00020
5028.710 0.16815 0.00020
5031.020 0.16826 0.00020
5033.330 0.16836 0.00020
5035.640 0.16847 0.00021
5038.280 0.16859 0.00021
5040.590 0.16870 0.00021
5042.900 0.16880 0.00021
5045.210 0.16891 0.00021
5047.520 0.16901 0.00022
5049.830 0.16912 0.00022
5052.140 0.16922 0.00022
5054.450 0.16932 0.00022
5057.090 0.16944 0.00022
5059.400 0.16954 0.00023
5061.710 0.16964 0.00023
5064.020 0.16975 0.00023
5066.330 0.16985 0.00023
5068.640 0.16995 0.00023
5070.950 0.17004 0.00024
5073.260 0.17014 0.00024
5075.570 0.17024 0.00024
5078.210 0.17035 0.00024
5080.520 0.17045 0.00024
5082.830 0.17055 0.00025
5085.140 0.17064 0.00025
5087.450 0.17074 0.00025
5089.760 0.17084 0.00025
5092.070 0.17093 0.00025
5094.380 0.17103 0.00026
5096.690 0.17112 0.00026
5099.330 0.17123 0.00026
5101.640 0.17132 0.00026
5103.950 0.17141 0.00026
5106.260 0.17150 0.00027
5108.570 0.17159 0.00027
5110.880 0.17169 0.00027
5113.190 0.17178 0.00027
5115.500 0.17187 0.00027
5117.810 0.17196 0.00027
5120.450 0.17206 0.00028
5122.760 0.17215 0.00028
5125.070 0.17223 0.00028
5127.380 0.17232 0.00028
5129.690 0.17241 0.00028
5132.000 0.17250 0.00029
5134.310 0.17258 0.00029
5136.620 0.17267 0.00029
5138.930 0.17275 0.00029
5141.570 0.17285 0.00029
5143.880 0.17294 0.00029
5146.190 0.17302 0.00030
5148.500 0.17310 0.00030
5150.810 0.17319 0.00030
5153.120 0.17327 0.00030
5155.430 0.17335 0.00030
5157.740 0.17343 0.00030
5160.050 0.17351 0.00031
5162.690 0.17361 0.00031
5165.000 0.17369 0.00031
5167.310 0.17377 0.00031
5169.620 0.17385 0.00031
5171.930 0.17393 0.00031
5174.240 0.17400 0.00032
5176.550 0.17408 0.00032
5178.860 0.17416 0.00032
5181.500 0.17425 0.00032
5183.810 0.17432 0.00032
5186.120 0.17440 0.00032
5188.430 0.17448 0.00033
5190.740 0.17455 0.00033
5193.050 0.17463 0.00033
5195.360 0.17470 0.00033
5197.670 0.17478 0.00033
5199.980 0.17485 0.00033
5202.620 0.17493 0.00033
5204.930 0.17501 0.00034
5207.240 0.17508 0.00034
5209.550 0.17515 0.00034
5211.860 0.17522 0.00034
5214.170 0.17529 0.00034
5216.480 0.17537 0.00034
5218.790 0.17544 0.00034
5221.100 0.17551 0.00034
5223.740 0.17559 0.00035
5226.050 0.17565 0.00035
5228.360 0.17572 0.00035
5230.670 0.17579 0.00035
5232.980 0.17586 0.00035
5235.290 0.17593 0.00035
5237.600 0.17599 0.00035
5239.910 0.17606 0.00035
5242.220 0.17613 0.00036
5244.860 0.17620 0.00036
5247.170 0.17627 0.00036
5249.480 0.17633 0.00036
5251.790 0.17640 0.00036
5254.100 0.17646 0.00036
5256.410 0.17653 0.00036
5258.720 0.17659 0.00036
5261.030 0.17665 0.00036
5263.340 0.17672 0.00037
5265.980 0.17679 0.00037
5268.290 0.17685 0.00037
5270.600 0.17691 0.00037
5272.910 0.17697 0.00037
5275.220 0.17703 0.00037
5277.530 0.17709 0.00037
5279.840 0.17715 0.00037
5282.150 0.17721 0.00037
5284.460 0.17727 0.00037
5287.100 0.17734 0.00037
5289.410 0.17740 0.00038
5291.720 0.17746 0.00038
5294.030 0.17751 0.00038
5296.340 0.17757 0.00038
5298.650 0.17763 0.00038
5300.960 0.17768 0.00038
5303.270 0.17774 0.00038
5305.580 0.17780 0.00038
5308.220 0.17786 0.00038
5310.530 0.17792 0.00038
5312.840 0.17797 0.00038
5315.150 0.17803 0.00038
5317.460 0.17808 0.00038
5319.770 0.17813 0.00038
5322.080 0.17819 0.00038
5324.390 0.17824 0.00038
5327.030 0.17830 0.00039
5329.340 0.17835 0.00039
5331.650 0.17840 0.00039
5333.960 0.17846 0.00039
5336.270 0.17850 0.00039
5338.580 0.17854 0.00039
5340.890 0.17858 0.00039
5343.200 0.17862 0.00039
5345.510 0.17867 0.00039
5348.150 0.17871 0.00038
5350.460 0.17876 0.00038
5352.770 0.17880 0.00038
5355.080 0.17884 0.00038
5357.390 0.17888 0.00038
5359.700 0.17892 0.00038
5362.010 0.17897 0.00038
5364.320 0.17901 0.00038
5366.630 0.17905 0.00038
5369.270 0.17910 0.00038
5371.580 0.17914 0.00038
5373.890 0.17918 0.00038
5376.200 0.17922 0.00038
5378.510 0.17927 0.00038
5380.820 0.17931 0.00038
5383.130 0.17935 0.00038
5385.440 0.17939 0.00038
5387.750 0.17943 0.00038
5390.390 0.17948 0.00038
5392.700 0.17952 0.00038
5395.010 0.17957 0.00038
5397.320 0.17961 0.00038
5399.630 0.17965 0.00038
5401.940 0.17969 0.00038
5404.250 0.17974 0.00038
5406.560 0.17978 0.00038
5408.870 0.17982 0.00038
5411.510 0.17987 0.00038
5413.820 0.17991 0.00038
5416.130 0.17995 0.00037
5418.440 0.17999 0.00037
5420.750 0.18004 0.00037
5423.060 0.18008 0.00037
5425.370 0.18012 0.00037
5427.680 0.18016 0.00037
5429.990 0.18020 0.00037
5432.630 0.18025 0.00037
5434.940 0.18029 0.00037
5437.250 0.18034 0.00037
5439.560 0.18038 0.00037
5441.870 0.18042 0.00037
5444.180 0.18046 0.00037
5446.490 0.18050 0.00037
5448.800 0.18055 0.00037
5451.110 0.18059 0.00037
5453.750 0.18064 0.00037
5456.060 0.18068 0.00037
5458.370 0.18072 0.00037
5460.680 0.18076 0.00037
5462.990 0.18080 0.00037
5465.300 0.18085 0.00037
5467.610 0.18089 0.00037
5469.920 0.18093 0.00037
5472.560 0.18098 0.00037
5474.870 0.18101 0.00037
5477.180 0.18104 0.00036
5479.490 0.18108 0.00036
5481.800 0.18111 0.00036
5484.110 0.18114 0.00036
5486.420 0.18117 0.00036
5488.730 0.18121 0.00036
5491.040 0.18124 0.00036
5493.680 0.18127 0.00035
5495.990 0.18130 0.00035
5498.300 0.18133 0.00035
5500.610 0.18136 0.00035
5502.920 0.18139 0.00035
5505.230 0.18142 0.00035
5507.540 0.18145 0.00035
5509.850 0.18148 0.00034
5512.160 0.18151 0.00034
5514.800 0.18155 0.00034
5517.110 0.18157 0.00034
5519.420 0.18160 0.00034
5521.730 0.18163 0.00034
5524.040 0.18166 0.00033
5526.350 0.18169 0.00033
5528.660 0.18171 0.00033
5530.970 0.18174 0.00033
5533.280 0.18177 0.00033
5535.920 0.18180 0.00032
5538.230 0.18183 0.00032
5540.540 0.18185 0.00032
5542.850 0.18188 0.00032
5545.160 0.18190 0.00032
5547.470 0.18193 0.00031
5549.780 0.18196 0.00031
5552.090 0.18198 0.00031
5554.400 0.18201 0.00031
