# %ECSV 1.0
# ---
# datatype:
# - {name: WAV, unit: Angstrom, datatype: float64}
# - {name: EFF, datatype: float64}
# meta: !!omap
# - {DICHROIC: CLEAR}
# - {GRATING: 600/7500}
# schema: astropy-2.0
WAV EFF
5628.295617116026 0.40392144406015185
5630.7427537355015 0.4072044677777517
5633.191844168842 0.4100856688761506
5635.639469263055 0.4125624062145782
5638.086605918963 0.4142591624720003
5640.536673289578 0.41476709650894017
5642.984786870565 0.41549227694994434
5645.432412013191 0.41572835188932766
5647.882967870522 0.41471320830438
5650.332058388591 0.4134405884642458
5652.780660468249 0.4120774887396954
5655.231216361714 0.41077331293097896
5658.905340647857 0.40834449131690886
5661.357361922685 0.4045845879392656
5663.807429407675 0.4019146690285268
5666.257008454156 0.3992496310313617
5668.708052863949 0.3968283022776145
5671.158608835205 0.3931170692675119
5673.612095521162 0.38829485438164846
5676.063139966693 0.3848304168435012
5678.513207523154 0.38157544818906214
5680.9666942447775 0.3775692733278442
5683.416761824935 0.3740917824530573
5685.870248570253 0.370023878684186
5688.32275842644 0.36576046881050434
5690.776733645878 0.36072584364707944
5693.228755075178 0.3572106715366848
5695.684195669655 0.3519573653146877
5698.136217122483 0.34887417945346316
5700.590192389012 0.34401370954681604
5703.043679216779 0.3402844465009866
5705.4986314077505 0.335970529444757
5707.95260670943 0.3320774002209627
5710.407558923796 0.32772185504637164
5714.086568113699 0.32314282183903337
5716.543474159237 0.31869828774765857
5718.997449513367 0.3146322664126262
5721.45435558218 0.3110597823366812
5723.909307860553 0.3074790211811703
5726.365237051545 0.304216600035166
5728.82263160567 0.30036364834338547
5731.2775839187625 0.29742175583227826
5733.73400159496 0.29420452539970526
5736.1899308321645 0.2914374405753538
5738.64830233352 0.2881888764352313
5741.106185395864 0.284924538057407
5743.561137766509 0.2826353159387481
5746.01950930235 0.2794891584647288
5748.475438596975 0.27747183812883885
5750.935763957884 0.27470032359967417
5753.3941355280795 0.2718972692568691
5755.851041758063 0.2699405387841637
5758.310878702716 0.26728083792113205
5760.769738757671 0.2650479383908676
5763.227133472351 0.2637260931445131
5765.686970451142 0.26180960007689735
5769.3767259406095 0.2585081225671045
5771.836562947752 0.2565552634121926
5774.294934614523 0.2553036055877285
5776.755748545395 0.2539140365076501
5779.217050938121 0.2518242626882587
5781.674445737585 0.2499489008057576
5784.137213504543 0.24733318591986286
5786.598027480473 0.24531172775798607
5789.057864566481 0.24461562172241014
5791.519167015419 0.24363195457487402
5793.981934827292 0.24243493047805845
5796.444214199781 0.24062079030809877
5798.903562879948 0.24064091160237652
5801.366819175929 0.23948690362359754
5803.829587032479 0.23886611273127348
5806.2923549001625 0.2373185118135889
5808.754145877779 0.23702181447182333
5811.216913767677 0.23635349378944576
5813.680658569855 0.23567783102000683
5816.143914932515 0.23460505686383934
5818.608636658036 0.23395211727888277
5821.069939240395 0.23412969476147275
5824.768487217758 0.23235598664825624
5827.230766728863 0.23240744769788246
5829.6950000533925 0.23210093899401676
5832.159721839518 0.2315158494575103
5834.625420537846 0.23099286985214784
5837.090142345905 0.23014548972634546
5839.556329516766 0.2297485015578969
5842.022516698564 0.2294920613420666
5844.485284736924 0.2297644434971191
5846.95049503929 0.22955853299668252
5849.417659155054 0.2290016363366992
5851.884334831075 0.2286563100495398
5854.351010517964 0.22819653047616995
5856.817686215707 0.2276355175637082
5859.283873473649 0.2272040456267809
5861.752502995604 0.22694015656743488
5864.2196671764605 0.22660242850368684
5866.686342917472 0.22625296477407159
5869.152530218615 0.22635101567815996
5871.619694431811 0.22616128374145394
5874.087347106409 0.2258957891704571
5876.554999791746 0.22568092219635227
5880.259897994442 0.22473858600245203
5882.729016058554 0.22448609283128912
5885.1986225840255 0.22406469030362586
5887.668229120188 0.22381160490042448
5890.137347216363 0.2237987283779823
5892.606953773862 0.22320108122073593
5895.076560342007 0.2229188583335387
5897.546166920784 0.22270608921893903
5900.016750411521 0.22225573949890406
5902.485868560848 0.22230398962784015
5904.95596362211 0.22203435482480838
5907.427035595308 0.2217331186723376
5909.896642227033 0.22164729950173725
5912.366737319989 0.2214777101486583
5914.837809324843 0.22106275461147507
5917.3098582416005 0.22068806218400458
5919.781907168875 0.2203522264063594
5922.253467655969 0.22019238052057197
5924.725516604243 0.22003054670786706
5927.197077112299 0.22058590444834608
5929.667660729425 0.2205086878536694
5932.139221258381 0.22020709181514667
5934.613224051272 0.2199744744509712
5938.324472485526 0.2192952535083352
5940.796521501659 0.21977513779551716
5943.268082077471 0.21960793947927523
5945.742084917198 0.21952503771251614
5948.21657621801 0.21933976397277694
5950.693021332039 0.21873430166571806
5953.164093498558 0.21867994346978198
5955.640538633279 0.21810020289318935
5958.114541524737 0.21842829480306925
5960.586590623609 0.21896765402953763
5963.063524239992 0.21832888133389775
5965.540946317398 0.21818501307931606
5968.013483897814 0.21837376546807888
5970.490905995762 0.21790947940893013
5972.965397399576 0.21825335883268843
5975.438423461411 0.21870615728422355
5977.916334040803 0.21861785206639245
5980.392290827462 0.21856974463315457
5982.871178328756 0.21807185178100782
5985.345181332829 0.21903285287217086
5987.822115051516 0.21847406588509605
5990.301491034092 0.21857668032632643
5994.015182068768 0.2191060986513915
5996.492115822951 0.2191882234216755
5998.971980291762 0.21877404733434888
6001.44598336163 0.21995539565678204
6003.9258478506445 0.21975890073745982
6006.403270095954 0.21977274613635853
6008.8826461543695 0.21986711132441208
6011.359091518266 0.22041574864502295
6013.840909850603 0.2206115299361922
6016.320285939155 0.21989995838864843
6018.796242882347 0.22105505160818062
