# %ECSV 1.0
# ---
# datatype:
# - {name: WAV, unit: Angstrom, datatype: float64}
# - {name: EFF, datatype: float64}
# meta: !!omap
# - {DICHROIC: MIRROR}
# - {GRATING: 400/8500}
# schema: astropy-2.0
WAV EFF
5528.693633752038 0.0
5533.242674944685 0.0
5537.789762545931 0.0
5542.340269054452 0.0
5546.890287198292 0.0
5551.443235840291 0.0
5555.994719299402 0.0
5561.685661014379 0.0
5566.237632981275 0.0
5570.791070218925 0.0
5575.346949545296 0.0
5579.902828915209 0.0
5584.460661964668 0.0
5589.0180066484345 0.0
5593.576816602537 0.0
5598.135138190718 0.0
5602.694436639998 0.0
5607.253246723126 0.0
5611.814010485261 0.0
5616.374285881028 0.0
5622.080368992142 0.0
5626.643574938023 0.0
5631.20726933535 0.0
5635.7719405931 0.0
5640.337100302103 0.0
5644.903236871349 0.0
5649.469861891655 0.0
5654.035998544722 0.0
5658.605065694156 0.0
5663.173644476162 0.0
5667.742711708841 0.0
5672.312755801214 0.0
5676.883288344071 0.0
5682.600605558239 0.0
5687.172603421216 0.0
5691.74606655264 0.0
5696.31904131588 0.0
5700.892992938251 0.0
5705.470363465414 0.0
5710.047245624124 0.0
5714.624616232572 0.0
5719.200033244855 0.0
5723.778380752478 0.0
5728.359658755412 0.0
5732.9380063435265 0.0
5737.5183076084295 0.0
5743.245393677941 0.0
5747.826183441899 0.0
5752.408438473206 0.0
5756.994600817784 0.0
5761.577344337603 0.0
5766.161064715322 0.0
5770.749669224547 0.0
5775.334366499439 0.0
5779.920529041197 0.0
5784.509622077426 0.0
5789.095784697373 0.0
5793.686343039328 0.0
5798.275924601713 0.0
5804.01473314387 0.0
5808.602849565655 0.0
5813.197315346196 0.0
5817.78933911901 0.0
5822.384293385757 0.0
5826.976317235281 0.0
5831.572248397116 0.0
5836.166225960035 0.0
5840.764110835163 0.0
5845.358088474068 0.0
5849.95743865289 0.0
5854.552881595252 0.0
5859.155162305317 0.0
5864.904716483125 0.0
5869.502601594101 0.0
5874.104394016875 0.0
5878.70618647699 0.0
5883.307490565048 0.0
5887.911725146134 0.0
5892.514494536365 0.0
5897.118729191537 0.0
5901.72442911159 0.0
5906.329152249818 0.0
5910.935829062104 0.0
5915.543971139062 0.0
5920.150159615244 0.0
5925.911924638842 0.0
5930.52006683437 0.0
5935.12967429424 0.0
5939.7417238371145 0.0
5944.352308188066 0.0
5948.962892575061 0.0
5953.574942226117 0.0
5958.190410778665 0.0
5962.803925729553 0.0
5967.417929125547 0.0
5972.031444147794 0.0
5976.646912843137 0.0
5981.265312030308 0.0
5987.035869017115 0.0
5991.653291465074 0.0
5996.272179176466 0.0
6000.892532151229 0.0
6005.513373570489 0.0
6010.133238205925 0.0
6014.7540796951 0.0
6019.375898037944 0.0
6023.997716415543 0.0
6028.620511646668 0.0
6033.244772140685 0.0
6037.869521078666 0.0
6042.493781641657 0.0
6048.277526259811 0.0
6052.904717356694 0.0
6057.531420078329 0.0
6062.158611243531 0.0
6066.786290852224 0.0
6071.414458904335 0.0
6076.043115399791 0.0
6080.673725566922 0.0
6085.304824177273 0.0
6089.937388049719 0.0
6094.57044036525 0.0
6099.202515895337 0.0
6103.836056687316 0.0
6109.628104826575 0.0
6114.263599331495 0.0
6118.898605460123 0.0
6123.537030488387 0.0
6128.173501911714 0.0
6132.809484958503 0.0
6137.447421676234 0.0
6142.085846836311 0.0
6146.726714076747 0.0
6151.366604530845 0.0
6156.006006608036 0.0
6160.647362355876 0.0
6165.28969495526 0.0
6171.092000238135 0.0
6175.735309729405 0.0
6180.379107662466 0.0
6185.022905627699 0.0
6189.668657263229 0.0
6194.314897340355 0.0
6198.960160630335 0.0
6203.606400771313 0.0
6208.256059811056 0.0
6212.901323196469 0.0
6217.551470709237 0.0
6222.20064143449 0.0
6226.850300600861 0.0
6232.66383983182 0.0
6237.315452707246 0.0
6241.966088794821 0.0
6246.6196553711825 0.0
6251.272733569147 0.0
6255.92581179823 0.0
6260.58084369676 0.0
6265.235875626281 0.0
6269.890907586721 0.0
6274.546916397223 0.0
6279.203902057734 0.0
6283.860887748965 0.0
6288.519338699701 0.0
6294.341669816692 0.0
6298.999632426517 0.0
6303.660525524547 0.0
6308.320441833689 0.0
6312.980846582764 0.0
6317.643205000631 0.0
6322.305075039036 0.0
6326.968410336484 0.0
6331.630768844681 0.0
6336.296057840765 0.0
6340.960370047464 0.0
6345.625170693668 0.0
6350.290948188979 0.0
6356.123536407154 0.0
6360.791267607919 0.0
6365.45704519958 0.0
6370.1252648691125 0.0
6374.794949797131 0.0
6379.463657935188 0.0
6384.133831331616 0.0
6388.803516347623 0.0
6393.475155031587 0.0
6398.146305334999 0.0
6402.818920896573 0.0
6407.491536487166 0.0
6412.164640516414 0.0
6418.007485822711 0.0
6422.681566736287 0.0
6427.356624498037 0.0
6432.032170698192 0.0
6436.709182156133 0.0
6441.385216823205 0.0
6446.062716747955 0.0
6450.74070511088 0.0
6455.419181911927 0.0
6460.098635560767 0.0
6464.777600828143 0.0
