# %ECSV 1.0
# ---
# datatype:
# - {name: WAV, unit: Angstrom, datatype: float64}
# - {name: EFF, datatype: float64}
# meta: !!omap
# - {FILTER: none}
# - {GRATING: none}
# - {GRISM: none}
# - {DICHROIC: none}
# - {MODE: echelle}
# schema: astropy-2.0
WAV EFF
3993.133086306596 0.025365225954047593
3996.86168774456 0.027348563505552915
4000.5937707766466 0.02931979692774384
4004.3293386538057 0.031309101784271424
4008.068394630028 0.03332721845611087
4011.810941962328 0.035380488962574744
4015.556983910776 0.03746879680489284
4019.172551333623 0.03951328609453092
4022.92546720956 0.04166009383909526
4026.6818873833117 0.043827939686189095
4030.4418151270193 0.046010662689620056
4034.205253715893 0.0482039409500048
4037.9722064281955 0.05040269660574602
4041.742676545252 0.05260366712808792
4045.5166673514505 0.054805317512593175
4049.2941821342506 0.057005123734636474
4053.075224184169 0.05920368285552109
4056.8597967948076 0.06139956866716954
4060.647903262839 0.06359497777487357
4064.439546888015 0.06578905223702675
4068.234730973167 0.06798141148342217
4071.897728913615 0.07009376192956315
4075.6998771012964 0.07228045387331294
4079.5055755576245 0.074460403105972
4083.3148275976755 0.07663196847883627
4087.1276365396193 0.07878892676324943
4090.9440057047254 0.08092547830305787
4094.763938417368 0.08303527189409492
4098.587438005014 0.08510951183887139
4102.4145077982475 0.08713941183105435
4106.245151130762 0.08911506422266985
4110.0793713393605 0.09102466482537946
4113.917171763963 0.09285882391005203
4117.758555747613 0.09460390710635212
4121.603526636462 0.09625060092894279
4125.314577307766 0.09773449196013737
4129.166603657139 0.09915472471702302
4133.022226849059 0.1004432309445123
4136.881450242096 0.10159213786878225
4140.744277197941 0.10259314943113955
4144.610711081436 0.10343892931750585
4148.4807552605635 0.1041250188247136
4152.354413106447 0.10464725508335669
4156.231687993362 0.10500221597093921
4160.112583298733 0.10519140324390025
4163.997102403139 0.10521346773778176
4167.88524869031 0.10507152599836722
4171.777025547141 0.10476946544362425
4175.672436363691 0.10431233831907424
4179.432170141567 0.10372976603485307
4183.334728975111 0.10298626462680444
4187.240931836075 0.10210757930116912
4191.150782127088 0.10110169129479427
4195.064283253948 0.09997825305739041
4198.981438625637 0.09874399349171148
4202.902251654316 0.10874904325593798
4206.826725755338 0.10844345074763899
4210.754864347239 0.10830025252112363
4214.686670851755 0.10828455713290684
4218.622148693802 0.10836584758739064
4222.56130130151 0.10851383696977254
4226.504132106202 0.10870348542214686
4230.450644542408 0.10891253123170723
4234.259700072106 0.10911550517963789
4238.213454295962 0.10931128508839684
4242.1709003511105 0.10947994660587627
4246.132041684812 0.10961125172075513
4250.096881747545 0.10969831032621187
4254.06542399301 0.10973813344623633
4258.037671878137 0.1097306589424981
4262.01362886307 0.10967784496840648
4265.9932984112 0.10958839805473505
4269.976683989144 0.10947298271763303
4273.963789066755 0.1093446693077179
4277.954617117133 0.10922219376895248
4281.949171616618 0.10912902463177201
4285.947456044785 0.10908807186529255
4289.806480349556 0.10912406066439864
4293.812101566157 0.10926613263100773
4297.821463045029 0.10954295773754633
4301.834568278656 0.10998017575417575
4305.851420762784 0.11059621337926163
4309.872023996414 0.11140189415680456
4313.8963814818235 0.11239042976531663
4317.924496724559 0.1135371683159142
4321.956373233438 0.11478926266020421
4325.992014520556 0.11605305814398596
4330.031424101292 0.11718959719415442
4334.074605494294 0.11799362787092188
4338.121562221509 0.1181848650393352
4342.172297808166 0.11738338205224139
4346.081946399195 0.0999258645515454
4350.140115021333 0.10294485385290757
4354.202072972055 0.1059232538664519
4358.267823789664 0.10884999680038869
4362.337371015761 0.1117107378150967
4366.410718195256 0.11449263353863784
4370.487868876368 0.11718150255810765
4374.568826610634 0.11976500284080933
4378.653594952893 0.12223135192508416
4382.7421774613185 0.12456663530664505
4386.834577697401 0.12676094372788949
4390.930799225956 0.128800787990809
4395.030845615128 0.13067981584177274
4399.134720436395 0.1323877678200866
4403.095657424133 0.1338659914787206
4407.207062790526 0.13521813734732485
4411.322307195497 0.13638065668742486
4415.44139422376 0.13735145636935533
4419.564327463378 0.1381275366176332
4423.691110505767 0.13870917048433706
4427.821746945685 0.13909694166326317
4431.95624038126 0.13929408602329285
4436.094594413974 0.13930409709901892
4440.236812648673 0.13913058365666506
4444.382898693567 0.13878276987207155
4448.532856160244 0.1382686411891966
4452.686688663645 0.14006294399473276
4456.844399822106 0.13925492881073395
4460.857298029069 0.13871010910574322
4465.022638521482 0.13830519742937997
4469.191868414577 0.1379958897093715
4473.364991340094 0.1377331534715651
4477.542010933171 0.1374853248687238
4481.722930832326 0.13722941520425175
4485.907754679485 0.13695704374398068
4490.096486119975 0.13666352751334065
4494.289128802524 0.13635438180679635
4498.485686379266 0.13603867345678144
4502.686162505753 0.1357302986166303
4506.890560840933 0.13544247313744248
4511.098885047187 0.1351872255580176
4515.160633451049 0.13498432482874123
4519.376679865394 0.13483160606877823
4523.5966630272505 0.13475173973298984
4527.820586612561 0.1347511213995693
4532.048454300713 0.13483804481952652
4536.280269774527 0.13501859263139915
4540.516036720261 0.13529196505651414
4544.755758827613 0.13565812685033982
4548.999439789735 0.13611243628669104
4553.247083303211 0.1366491935206241
4557.4986930680925 0.13725788742552372
4561.754272787879 0.1379261374867318
4566.013826169529 0.13864321040962524
4570.277356923463 0.139390863004464
4574.392389032656 0.14012690396763477
4578.663743297819 0.14089043310433455
4582.939085954381 0.14163689163711668
4587.218420726515 0.1423521950676525
4591.501751341873 0.1430201389789847
4595.789081531588 0.14362804662927478
4600.080415030278 0.1441637147212767
4604.375755576039 0.14462251060188824
